ImageName,Label,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta1_Lambda1_LocalEnergy,Theta1_Lambda1_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude
MaI846_056.jpg,medium,91542125,318689501,305475868,330907021,134705193,91542125,318689501,305475868,330907021,134705193,91560227,318411186,307021301,331096702,134264834,72179547,304438105,295550377,329554497,323415723,72043991,304946275,294793796,328741184,322505627,714191255,570864121,414293440,507614863,696188655,714191255,570864121,414293440,507614863,696188655,713886391,570861436,414303659,507600906,695885142,723316815,599421383,322926167,166682887,176335371,723289517,599544717,322927194,166681676,176335105
MaI846_057.jpg,medium,38021398,157674180,333189729,280475054,46370062,38021398,157674180,333189729,280475054,46370062,38320338,154887019,333821077,280568258,46710730,33470396,117986818,299928925,350141345,360392065,33547845,118285617,299995091,350164507,359957643,734534674,684261246,518804331,631098292,729034848,734534674,684261246,518804331,631098292,729034848,734305764,684616223,518884913,631768038,728716438,738271414,700555814,404295487,208640155,220728159,738154077,700375443,404295143,208646859,220735517
MaI846_058.jpg,medium,44246372,274045028,331430354,326776286,62441202,44246372,274045028,331430354,326776286,62441202,44404111,272722518,331712605,326763713,62538496,37376858,231554135,260406035,319524599,332109385,37349536,231740102,259162943,318998792,332465414,738086380,644654624,473670460,578763944,730898808,738086380,644654624,473670460,578763944,730898808,737643749,644547268,473711833,578790675,730400906,741682498,671609795,369382227,190631475,201674791,741724792,671899958,369382087,190622896,201666806
MaI846_059.jpg,medium,33908199,141223392,335647272,275718931,40786927,33908199,141223392,335647272,275718931,40786927,34018714,139347012,334900394,275231646,41159824,29737972,101062573,306163021,353858171,364075660,29807997,100792310,306536901,354071117,364592786,739170925,696233306,530145410,644471501,734511005,739170925,696233306,530145410,644471501,734511005,739119324,696179716,530193090,644719182,734392762,742332114,710801269,413153197,213204845,225560354,742332671,710766866,413152913,213204203,225558840
MaI846_060.jpg,medium,165224597,324905899,292460098,316883156,223554937,165224597,324905899,292460098,316883156,223554937,165078103,324518121,294691257,317256884,222649276,129705192,325814491,332551739,355704052,346178043,129359473,326068153,333247676,356719519,346726256,689292029,513018741,370837170,454785738,657074611,689292029,513018741,370837170,454785738,657074611,688938513,512928455,370841475,454731374,656793046,706968920,540258909,289057349,149171150,157814425,707191205,540334849,289057150,149168453,157811548
MaI846_061.jpg,medium,42677223,156321505,344543470,287115835,50571016,42677223,156321505,344543470,287115835,50571016,43224340,153273271,344301975,284443219,51168598,38579010,115006660,315653068,361932175,372091117,38560841,115313768,315447588,361872010,371958900,745955481,697130001,528835240,644070521,740280082,745955481,697130001,528835240,644070521,740280082,745186124,696282215,528883477,643909773,739334152,749556270,712099702,412036742,212624307,224944491,749504881,712030108,412037096,212620544,224943478
MaI846_062.jpg,medium,197824314,329109997,306200207,323015323,248848725,197824314,329109997,306200207,323015323,248848725,197455394,328191744,309765530,322997242,247625614,164340464,329388289,344102584,363741153,357051838,164096117,329728412,344156787,363891493,357142490,672491570,496737755,359595525,440668659,637912185,672491570,496737755,359595525,440668659,637912185,671358098,496368434,359523002,440435382,636842348,692448894,522913883,280377594,144722081,153102370,692521273,522990604,280377807,144717135,153097204
MaI846_063.jpg,medium,61846602,170177890,339796547,257012551,73688737,61846602,170177890,339796547,257012551,73688737,62226190,167730780,340309107,254358309,73942191,55614296,143726310,320105089,358691820,360950192,55764493,143123504,321076794,359190718,361532519,729602442,668290552,516282509,622470767,721073961,729602442,668290552,516282509,622470767,721073961,728499458,667199818,516238207,621996607,719773389,735085302,683601216,402382929,207677470,219706326,734848851,683387588,402381446,207679346,219707009
MaI846_064.jpg,medium,53905972,121081252,341253035,193989264,63467737,53905972,121081252,341253035,193989264,63467737,55073854,119681697,339822235,190672263,64656032,48546091,106553757,342443406,371605000,363946838,48600161,106453648,342467300,371337668,364348265,736209290,689014654,552305353,656264722,728613437,736209290,689014654,552305353,656264722,728613437,734988948,686814155,552145741,654468255,727029788,741276907,699581397,430848578,222360142,235241606,741032907,699412718,430848650,222363442,235244707
MaI846_065.jpg,medium,76085931,205643059,317238176,311916221,83735167,76085931,205643059,317238176,311916221,83735167,76709061,203977847,320431820,312861936,84101048,72002562,158674199,276285078,317887161,332395409,72051279,158429917,276673027,318689621,333075523,645652035,587259377,433547234,531092383,638108303,645652035,587259377,433547234,531092383,638108303,644825611,586747997,433536066,530965516,637124146,650788590,604530755,337733882,174341833,184433971,650689653,604542281,337732409,174338077,184428927
MaI846_066.jpg,medium,96728826,287997038,295706783,314333385,124626469,96728826,287997038,295706783,314333385,124626469,97199641,286242486,298626407,315127119,124737303,85702564,261309846,266611648,300224437,304290619,85632197,261247772,266708569,300441550,304735299,627853620,516688162,375374545,459809393,613945525,627853620,516688162,375374545,459809393,613945525,626898925,516161896,375262121,459586829,612861579,635493800,540844934,292520576,151014485,159752207,635303715,540847034,292521657,151014026,159752705
MaI846_067.jpg,medium,60954879,110137503,344425093,190053534,66391576,60954879,110137503,344425093,190053534,66391576,61900301,109060993,345301895,187478159,67261844,58023505,96212188,348220655,368751922,363386487,58077253,96272885,348067259,368428560,363629649,722599925,686502335,555907523,656793500,716500948,722599925,686502335,555907523,656793500,716500948,721661485,684961421,555774225,655909107,715285316,727004839,695378902,433318933,223660266,236611863,726929365,695287323,433321143,223668548,236618669
MaI846_068.jpg,medium,53164794,94521301,328986701,164141262,58708501,53164794,94521301,328986701,164141262,58708501,54086170,94634805,325973769,161952885,59778249,49853620,84384782,346827894,367622488,365028207,50011377,84265811,347326408,368325642,365885736,731873504,698680599,580409539,673429732,725981487,731873504,698680599,580409539,673429732,725981487,730949708,696546897,580021499,671367973,724761073,736020474,706000990,453278390,233925032,247476995,735883261,705813973,453277840,233919396,247472858
MaI846_069.jpg,medium,46362355,82583601,344080224,136613195,51546926,46362355,82583601,344080224,136613195,51546926,47313618,82274489,343685723,134154704,52587860,43240412,74542330,358181516,374481290,361108710,43360988,74433918,359057956,375395885,361561071,747118179,718439115,602061656,697361783,742200884,747118179,718439115,602061656,697361783,742200884,746296082,716635161,601840089,695964882,741095348,750533566,725042666,469677666,242396380,256439020,750453036,724919238,469675300,242391627,256433097
MaI846_070.jpg,medium,70617383,311006373,337777047,336095996,89529912,70617383,311006373,337777047,336095996,89529912,71206661,308177277,338263301,336298309,89853783,62859180,274569831,268156046,315531849,326029423,62887799,274504139,268112699,315952080,326143833,728489683,618262773,452515871,552076354,718266222,728489683,618262773,452515871,552076354,718266222,727743827,617724181,452421049,551822239,717349151,734359098,646271871,353125988,182252203,192812235,734239787,646248155,353126853,182250724,192809625
MaI846_071.jpg,medium,123743752,324278841,317653889,336098356,167351553,123743752,324278841,317653889,336098356,167351553,121911383,328821857,317871346,339082629,165373907,101241710,313999482,312822047,347715136,344590944,100078284,317297684,310877430,345415447,341462170,718574770,566846785,412036817,504339048,695927651,718574770,566846785,412036817,504339048,695927651,719290101,567678165,412057484,504588269,697124215,731180140,595981790,321304203,165845572,175449474,731945192,596865338,321303734,165835509,175440210
MaI846_072.jpg,medium,87167043,308129412,321073024,333807002,127072252,87167043,308129412,321073024,333807002,127072252,87211130,307534861,322294989,333382703,126952402,67937871,289304732,303940553,344367795,342677247,68197840,288564597,304312096,345272509,343870221,747592307,612516528,448668974,548047014,730577122,747592307,612516528,448668974,548047014,730577122,746997524,612004809,448530765,547699339,729912532,756286069,641036244,349991121,180648895,191110935,756043822,640831527,349991140,180642363,191105391
MaI846_073.jpg,medium,55859959,178063329,346552697,309939730,64303088,55859959,178063329,346552697,309939730,64303088,56480056,175552948,346774621,307652930,64760598,51506398,137885495,313115091,361421856,373909317,51713705,137408601,313907964,361964647,373992637,747208033,691845481,520675871,635155632,740372886,747208033,691845481,520675871,635155632,740372886,746463496,690898612,520660653,634801304,739429740,752005724,708359257,405734255,209426840,221552841,751712335,708051829,405734266,209434081,221560063
MaI846_074.jpg,medium,79867619,326907707,320424248,342528815,118056180,79867619,326907707,320424248,342528815,118056180,81205618,323860278,320125342,341307353,119826359,64592083,309251900,292995482,332328999,329151881,64331594,309617603,293337686,332268990,328363343,742599881,604488049,439835278,538150933,727647008,742599881,604488049,439835278,538150933,727647008,741592826,603661984,439703846,537749111,726215109,749921855,634170096,342993944,177069845,187320047,749937720,634259715,342993536,177065546,187316611
MaI846_075.jpg,medium,45066755,109627307,344143266,227086020,51554833,45066755,109627307,344143266,227086020,51554833,45834514,108581620,344958440,224230436,52438819,41284988,87448657,338753673,371657516,374155509,41279488,88055901,338533213,371474073,373194900,740905937,705170549,554634914,666802438,735701863,740905937,705170549,554634914,666802438,735701863,740342196,704032128,554669176,666290168,734923581,744376456,715067333,432232157,223089654,236009325,744426706,714920107,432230647,223077545,235998130
MaI846_076.jpg,medium,50779954,99473964,344957148,206596477,56384737,50779954,99473964,344957148,206596477,56384737,51344195,99993644,345562504,204120914,57077938,47424038,84815948,345426316,375768379,373912419,47388355,84856599,345803322,376137223,374634604,733458510,699156210,556180818,666145379,727677825,733458510,699156210,556180818,666145379,727677825,732891351,697832482,556148532,665063328,726940316,737383512,707173054,433558680,223742209,236705401,737460427,707206861,433558422,223734441,236699976
MaI846_077.jpg,medium,64431843,262660518,340471672,337911526,81464454,64431843,262660518,340471672,337911526,81464454,64974841,260259543,341051442,337743210,81582082,56553573,216394531,278949822,335811239,349777735,56533608,216374415,278975232,335911097,350113139,740663147,649311346,475737624,582988818,730791622,740663147,649311346,475737624,582988818,730791622,740027509,649190905,475791530,583053190,730005838,746494371,674151117,370709684,191317509,202401351,746459384,674190575,370709172,191315195,202398411
MaI846_078.jpg,medium,110664428,343138045,285985414,341534489,183696701,110664428,343138045,285985414,341534489,183696701,111116954,342366074,289528224,340473515,183239089,76936484,341366206,331539325,356279840,338924140,76502999,341380388,331901146,356618556,338699185,738919846,560407621,404856410,496588001,712865525,738919846,560407621,404856410,496588001,712865525,738356774,560338546,404883330,496568857,712291733,750409312,590172284,315566703,162853100,172288178,750536205,590223114,315567454,162851014,172285831
MaI846_079.jpg,medium,45381714,168379625,345229127,292324300,55371831,45381714,168379625,345229127,292324300,55371831,45820969,165785615,345495332,291147484,55831936,39999340,129612077,315297278,363207752,373564875,40052040,129135083,315811423,363917250,374557078,758012576,703382857,533785409,648894394,751674761,758012576,703382857,533785409,648894394,751674761,757680283,703066215,533883748,649071652,751204170,762054378,719772881,416221246,214798028,227242715,761977060,719737107,416221755,214796542,227241562
MaI846_080.jpg,medium,117057616,334062374,298795434,338621590,177786409,117057616,334062374,298795434,338621590,177786409,117293746,334168674,302083473,338983263,177400530,87423628,328153541,326054972,352772275,340913397,87134787,328498759,326625760,353420552,341174862,731166546,565380598,409926514,502315590,706772459,731166546,565380598,409926514,502315590,706772459,730705318,565367800,409983515,502346661,706313834,742782848,594310311,319541294,164924501,174476819,742952533,594400601,319541678,164917672,174469992
MaI846_081.jpg,medium,114840035,325405151,314273587,334618550,156114458,114840035,325405151,314273587,334618550,156114458,114494695,326165273,315261695,334831140,155793211,93353732,313719986,305501704,337984538,332929659,93511949,313364735,306094947,338137306,333161036,715174423,566030307,410453047,502989456,694197278,715174423,566030307,410453047,502989456,694197278,714929685,565989755,410393625,502869020,694024721,726739692,594777818,319917284,165124216,174686979,726647689,594759985,319917529,165117210,174681966
MaI846_082.jpg,medium,67053003,326747452,317019531,345641534,107313907,67053003,326747452,317019531,345641534,107313907,67762167,325922755,318658157,345447475,107754784,53568050,312656067,297065823,332223588,322119038,53456713,312621767,297178205,331693240,320927871,745929089,605454202,439751069,538723972,732349275,745929089,605454202,439751069,538723972,732349275,745401955,605109763,439692549,538526367,731684596,752140104,635287893,342745667,176894474,187140224,752135447,635370013,342746545,176889794,187137793
MaI846_083.jpg,medium,61235510,275696373,331237457,327225084,81743051,61235510,275696373,331237457,327225084,81743051,61228089,275571015,333576371,328949460,81301874,51824363,236694533,271070149,328452730,339251922,51291513,237788814,266582340,325067578,338251313,737186804,636775873,467668375,571495518,726861019,737186804,636775873,467668375,571495518,726861019,737088625,637482549,467740983,571929822,726813096,743099863,663732475,364638461,188207024,199107932,743481371,664970634,364637008,188201846,199101659
